state,year,Ratio between the Democrate and Republican Proportion,Liberalism of Social Policy,Liberalism of Economic Policy,Liberalism of Social Resident,Liberalism of Economic Resident
Nebraska,1968,-0.749013718273329,0.23002992762829716,-0.30963938853174633,0.9816430727685191,-2.1897860192493397
Nebraska,1969,-0.7406642251949738,0.018473313293652226,-0.5129080482738546,-0.12154676369170381,-1.6744287270693479
Nebraska,1970,-0.7452299792260649,-0.12983913490583562,-0.21938242958657322,0.002856087956022747,-1.644338370753464
Nebraska,1971,-0.7452528406165999,-0.4194128776575562,-0.24968566585216273,-0.3637875862978354,-1.1545784923086768
Nebraska,1972,-0.7484243512538119,-0.13682102069360627,-0.27932291889587957,-0.6074569652078202,-0.8632841187370462
Nebraska,1973,-0.7724227671631084,-0.852436896807866,-0.18236828570888594,-0.3384045444876018,-1.8049429086951538
Nebraska,1974,-0.7974616645485474,-0.8817583883503219,-0.1619388281384163,-0.374396452698164,-1.1192356170947566
Nebraska,1975,-0.8205943079207872,-0.8014530827533087,-0.13557421869931213,-0.33097388579138504,-1.5303334091677288
Nebraska,1976,-0.8353727782197673,-0.7296821937971424,-0.2016303301344837,-0.2868504217491335,-1.4785792881514797
Nebraska,1977,-0.8339929579382611,-0.736544480021495,0.05344976199947127,-0.05568851427761351,-1.7589740862840717
Nebraska,1978,-0.8455473907207828,-0.40263330451267915,-0.06726845061072804,-0.13073041771070468,-1.9695574620228704
Nebraska,1979,-0.8762773530090312,-0.43998937319568043,-0.026929386445364627,-0.09458842490407368,-1.9259399361637877
Nebraska,1980,-0.909049381339598,-0.3870831497544372,-0.03566735342146475,-0.24051500524802724,-2.2106674121934167
Nebraska,1981,-0.9457611886201986,-0.4820582263954125,-0.06534504935916126,0.09656043151249952,-2.092140586725737
Nebraska,1982,-1.0037827051220662,-0.4765362045560833,-0.08690452956292197,-0.19689834475633763,-2.10771727899772
Nebraska,1983,-1.0383727999059675,-0.6366116656909946,0.021854331370712195,-0.18670211917625243,-1.8079765273201658
Nebraska,1984,-1.0671971402255278,-0.5293506978474645,-0.11552250161435436,-0.38750745833764055,-2.0314493704592422
Nebraska,1985,-1.092400554528922,-0.5153842079367552,-0.23826594515066288,-0.09690832152166809,-1.7817181269247697
Nebraska,1986,-1.1106173077762083,-0.5621467042730789,-0.1673899858825689,-0.36652131798972476,-1.8762282772206784
Nebraska,1987,-1.1167263299946883,-0.5285061227635043,0.014497729496216957,0.26718653632570766,-1.8022213472325164
Nebraska,1988,-1.1406416978250955,0.057902113198621166,-0.011136405723663343,-0.18376757727568468,-1.853993402161564
Nebraska,1989,-1.1519837023819668,-0.059720168835957814,-0.05267293940022533,0.019221536966776864,-1.7703607304255264
Nebraska,1990,-1.1423579890826692,-0.13862316328192062,-0.11747785118243363,-0.14082447164816306,-1.626305428313467
Nebraska,1991,-1.1450541321829835,0.29292452231015487,-0.19139369209371165,-0.04142367016105301,-1.4951916148193383
Nebraska,1992,-1.1769523380166973,0.282084156914554,-0.24125980290265062,-0.034785489216674105,-1.1884743865856109
Nebraska,1993,-1.1961012431004783,0.2060739829393177,-0.21021484460199624,-0.017053126518982387,-1.0486765498929163
Nebraska,1994,-1.2173769972454895,0.08376736495363481,-0.18680622207971292,0.004850321093300292,-1.3118406739449813
Nebraska,1995,-1.2301375497326108,0.08671566689379567,-0.2622230739406095,-0.15609565633786132,-1.1748849455074897
Nebraska,1996,-1.2724811837587287,0.07192642825784651,-0.3000308807905556,-0.1765589730980099,-1.603483851314521
Nebraska,1997,-1.2880338290437827,0.110581842767712,-0.41817780022790707,-0.32127941326229076,-1.2929209513519533
Nebraska,1998,-1.3129055459102257,0.061630675290163146,-0.3189907601770689,-0.3254282023161259,-1.6874409652848252
Nebraska,1999,-1.323715904581498,0.05758423118494592,-0.44147436360340964,-0.45516784432391494,-1.23789325312831
Nebraska,2000,-1.310814479676093,0.09062958780024535,-0.5088767491779531,-0.46547182165758055,-1.9992511695995854
Nebraska,2001,-1.274180297728136,0.007922147717285504,-0.5242022088173586,-0.5132921150045905,-1.3461385664565448
Nebraska,2002,-1.248121557249591,0.1044666596951637,-0.46782753759518125,-0.4894619534947816,-1.7949128405119514
Nebraska,2003,-1.2453751095467442,0.11218066733273888,-0.2756392854483486,-0.46527415387090404,-1.1006360892432512
Nebraska,2004,-1.2468276844111035,0.0654001944781952,-0.3259523097442566,-0.44934227916034153,-1.5025869413382342
Nebraska,2005,-1.253139468883727,0.03030031528094287,-0.33671923686300625,-0.4948241441974051,-1.1094740065917292
Nebraska,2006,-1.2755004223412254,0.014889407809834292,-0.3694573335315974,-0.4644723593428223,-1.0252891628171408
Nebraska,2007,-1.283323957118737,-0.04546656728238215,-0.4219050755728418,-0.47396740517157643,-1.2091285487993033
Nebraska,2008,-1.292411610018816,-0.06112962251585597,-0.5208031439794075,-0.4861531314601574,-1.1507774559551902
Nebraska,2009,-1.3007860840835062,0.02849800929515711,-0.431864843649634,-0.5400682068932615,-0.7792504086922183
Nebraska,2010,-1.2813345641263059,0.03010682127138307,-0.4116071766679587,-0.5871783384866062,-0.8109966718476781
Nebraska,2011,-1.25596696348092,-0.0025972459065617664,-0.4233791644011845,-0.6917269720231373,-0.8823821825472766
Nebraska,2012,-1.2259947037667818,-0.005158929833949201,-0.4088372818693803,-0.6696237454772654,-0.9987688393261014
Nebraska,2013,-1.2190902954446416,0.0008119930629607499,-0.21875612358801405,-0.645379746167422,-0.7420208243197243
Nebraska,2014,-1.2170135673993272,-0.04504974979712315,-0.216527415533884,-0.6134667828881161,-0.6970583468963568
Nevada,1946,0.6470550768133709,-0.6708148308881384,-0.8951849483391888,1.5130480592087847,0.2517278271435673
Nevada,1947,0.6277830625221124,-0.630675512766792,-0.6787314711384702,1.9169869305855591,0.7200794604768354
Nevada,1948,0.603731190280251,-0.6400230237227224,-0.7739183086525905,1.8790104771942742,1.3333988559788104
Nevada,1949,0.5836379368831383,-0.6941771531937009,-0.7360274720705285,1.8551391788494542,1.0328278980182704
Nevada,1950,0.560913692804527,-0.6674246444059954,-0.6766896284965928,1.6925245831631481,1.0552638667133336
Nevada,1951,0.5628534213417891,-0.7740802916954709,-1.1044403141908212,1.237998593400808,1.281135868435353
Nevada,1952,0.5626137865210836,-0.6723643516695645,-1.3760167159898555,0.5385638962524234,1.1372651376581988
Nevada,1953,0.5332721216751928,-0.7912311904442053,-1.3691674878157643,0.10538654012255094,0.514602639898407
Nevada,1954,0.5620499815898818,-0.7247239201717061,-1.431910565821989,0.010888810555053606,-0.2764498571611639
Nevada,1955,0.5851004420624628,-0.8087582476851893,-1.1804967615180266,0.08790468181606045,-0.2056745892106299
Nevada,1956,0.5644372941679666,-0.8543889642280837,-1.24128881173907,-0.12716451790942954,-0.23924494441384922
Nevada,1957,0.5219375287953096,-0.8417780189276832,-1.1150790953437,-0.09714170788767838,0.15967544808763642
Nevada,1958,0.48791007218847215,-0.96782696507365,-1.288233030298302,-0.11380717512895258,-0.31707517304245825
Nevada,1959,0.45466359064112355,-0.9156871930155378,-1.2841674970509356,-0.11910367052655324,-0.3554676958569973
Nevada,1960,0.4413912227768674,-0.9568407790630973,-1.3260944461464126,-0.16914113805313313,-0.22355639925947013
Nevada,1961,0.41650840132309813,-0.9062911212556958,-1.2980109476438884,-0.3101883477143291,0.3937301479065406
Nevada,1962,0.379219403165049,-0.9026844835028597,-1.3016792736275042,-0.24311361844724416,0.3339366020397442
Nevada,1963,0.34338973942823314,-1.0626190334811008,-1.2466823402701386,-0.29325035730176835,0.87816348593269
Nevada,1964,0.2983759392064588,-0.998110271871317,-1.1385725159799276,-0.16504661467126283,-0.22814510437511398
Nevada,1965,0.24828418243642755,-1.2421470181704943,-1.3577574564392818,-0.35786336686515585,-0.6151213400762624
Nevada,1966,0.22044771378785832,-1.2954179076275192,-1.363599209600787,0.008738251657838723,-0.2445020580570272
Nevada,1967,0.19916735584612755,-0.4736122275476374,-1.4630954914705219,-0.6667951622462541,-0.6273923522589776
Nevada,1968,0.15446709587528848,-0.500938143637368,-1.5175167425423846,1.2835150400229367,-0.3339135103826165
Nevada,1969,0.12728002494474996,-0.6659127944758765,-1.6282751128707782,0.6771185048385958,-0.33502910317066403
Nevada,1970,0.09153190704965443,-0.6614131233216937,-1.287037703322879,0.9013884276877809,-0.3643219402081437
Nevada,1971,0.029800182986925525,-0.14579841865838383,-1.1375184767148045,0.803764467334759,-0.25448562108051936
Nevada,1972,-0.02877484545851224,-0.43470548568339884,-1.1272674427784077,0.6971231227507535,-0.3483180222352766
Nevada,1973,-0.09696046492947773,-0.6392843055742645,-0.41654887327952683,0.665338498482033,-0.0025614020767773054
Nevada,1974,-0.16931592582282104,-0.7395762107803576,-0.595934843086596,0.6430356778064615,-0.4513072194841622
Nevada,1975,-0.23387278021479413,-0.8692971260095925,-0.6337260110717713,0.5862477513992368,-0.4734922960269583
Nevada,1976,-0.27356066024213255,-0.8254503515337399,-0.6547850555562794,0.5940549675405927,-0.7012338418750719
Nevada,1977,-0.3187026919467231,-0.7746329681160482,-0.8258218728799139,0.5756102841973512,-0.5235844814985705
Nevada,1978,-0.35245827858301104,-0.8363275565276678,-0.9006840883539007,0.6017363828103002,-0.28675596142067195
Nevada,1979,-0.35744562394029084,-0.8606004783607974,-0.8082456750066626,0.5576324394111012,-0.40777723971763863
Nevada,1980,-0.33575181721942865,-0.843151792734599,-0.8094460689116275,0.48989228412235325,-0.30617794743207677
Nevada,1981,-0.3173089278582147,-0.8890774383169171,-0.8912379035576188,0.5024484014616882,-0.4177817068158385
Nevada,1982,-0.3217327783604511,-0.9235501780206874,-0.8552064720591959,0.44358544748239004,-0.43291909962053055
Nevada,1983,-0.3388318819707324,-0.9193464991134345,-0.8256163665901454,0.4655609375252883,-0.35802821655064204
Nevada,1984,-0.31618762331710804,-0.9382097309044872,-0.7966755576317937,0.6246373681005831,-0.30869463018957577
Nevada,1985,-0.29442254367211307,-0.9218548301608124,-0.8379532350572187,0.693759822597435,-0.31285192537646295
Nevada,1986,-0.3141226616582643,-0.9751208614567467,-0.8646935160672702,0.8049499177549911,-0.4320568248113283
Nevada,1987,-0.3571310338815525,-0.9581253370552519,-0.8488786493222165,0.9763039645580424,-0.4501616124237449
Nevada,1988,-0.40857901842509153,-0.9981797539696078,-0.9080195627110956,0.9156324908235732,-0.2261278688642856
Nevada,1989,-0.43963054816851466,-1.0183589689772143,-0.7541096102046937,0.9584634541975833,-0.4681053663258103
Nevada,1990,-0.4783616185646524,-1.024865861491592,-0.7458361343869189,0.9248584807327371,-0.6476498880292773
Nevada,1991,-0.4851907069642268,-1.037235118025893,-0.7288539478399796,0.9003962793030409,-0.4935844688880236
Nevada,1992,-0.519778606133268,-1.0216404323239179,-0.7385124752592058,0.8895500959067001,-1.222441016410983
Nevada,1993,-0.5081984985560538,-0.32806873118936963,-0.7259143424692822,0.802689058873252,-0.4569550957690206
Nevada,1994,-0.4909185256146952,-0.23956027722387932,-0.7476056595428373,0.8182645065775801,-0.8514229463671183
Nevada,1995,-0.49260930859643615,-0.3345558884656291,-0.7765798778817813,0.7139302692316621,-0.3632198389815549
Nevada,1996,-0.4990785745812468,-0.31022417217844517,-0.7690932940210211,0.7365211863329768,-0.5220232702945874
Nevada,1997,-0.4764488378558691,-0.25891610630606327,-1.0329388497976622,0.6762798489309108,-0.4159283871828594
Nevada,1998,-0.4816441214750287,-0.27194856351312957,-0.8479317465252132,0.6639926385152695,-0.7288044537997659
Nevada,1999,-0.5072716195842917,0.028794186198065758,-0.7529085459577012,0.6017763110018929,-0.31717641393114593
Nevada,2000,-0.49692872235190383,0.04016334805392893,-0.8223852011246283,0.47765065936086015,-0.8057121503353417
Nevada,2001,-0.4436722637130079,0.1544758447455068,-0.8187792953474521,0.5365804778787001,-0.5285553326263419
Nevada,2002,-0.40735399061784194,0.17044382055003554,-0.9924854013042714,0.4725702497135618,-0.8658656688247552
Nevada,2003,-0.3519395500410615,0.09163935091979712,-1.0786319621217153,0.48130595768296697,-0.5588758451601895
Nevada,2004,-0.28344903240889463,0.046292195546122177,-1.1121068249968693,0.5193201746201134,-0.7268723971660193
Nevada,2005,-0.32679869968624886,0.01672173724518822,-1.118639498762678,0.6384282680529939,-0.6437299784613072
Nevada,2006,-0.337632679056837,0.01674578016813921,-0.9370359672300236,0.6805359749789388,-0.306717552398094
Nevada,2007,-0.3929896237933271,0.07261091303886726,-1.111428320398352,0.7277990983477095,-0.652584868567937
Nevada,2008,-0.42548335164006434,0.059648791174092324,-0.9956278238160648,0.6809459258650776,-0.45788835576457654
Nevada,2009,-0.37558172240298504,0.21633257413741672,-1.0406051311967282,0.6451002382779651,-0.22694842262490633
Nevada,2010,-0.30827519351940136,0.19954237699028354,-0.8146958987696861,0.5697865226460977,-0.5601384579077983
Nevada,2011,-0.21830704847249308,0.28575303557429105,-0.8246892298504072,0.6123314375933526,-0.27085091954236473
Nevada,2012,-0.1853829720340324,0.2564106210252274,-0.8554940517007943,0.6903405373334892,-0.3714583143763352
Nevada,2013,-0.157653463567685,0.15208292070660753,-0.8397468341159409,0.6881066825321428,-0.6693887524019316
Nevada,2014,-0.11847115209581102,0.1497556700464301,-0.9167049220161864,0.7812747746839531,-0.7024742553794887
New Hampshire,1946,-0.7318944054966627,0.34992692610886195,-0.5074184817572666,1.2362281268787625,-0.23549635494725515
New Hampshire,1947,-0.7321260171894444,1.2718339964508418,-0.37775914002779204,1.245978874554524,0.0652597207456586
New Hampshire,1948,-0.7319102138734831,1.2938960837850262,-0.39467907181858414,1.4527489821923356,0.11300687138636152
New Hampshire,1949,-0.7333055685848847,1.1158625059350002,-0.15701118237686867,1.2514248739890266,-0.3027096641976211
New Hampshire,1950,-0.7322731135782825,1.1481682319214583,0.03270521534738416,1.2021500060780346,0.46360929412495133
New Hampshire,1951,-0.7221166117310291,1.1742951497732357,-0.07544111097313039,0.949421779003145,0.8551507960706201
New Hampshire,1952,-0.7169701229096324,1.1683313518275433,-0.18024845422455643,0.8061360100227546,1.4619797383298216
New Hampshire,1953,-0.6930807058561119,1.1144664263361235,0.004122155961364344,1.27426998686026,0.6206071800796351
New Hampshire,1954,-0.68044515752898,1.1272606550198099,-0.10212637998614257,0.19938505546438068,0.1511290830050801
New Hampshire,1955,-0.651004633239458,1.0130412500312127,-0.0802735490247579,0.6131761698893403,1.1001413171461356
New Hampshire,1956,-0.6459748634024398,1.0850891856554339,-0.13015253536738255,0.4933022610505997,-0.00791625897549159
New Hampshire,1957,-0.6494114843845687,1.0318952068726772,-0.17621232503521816,0.7163324664763052,-0.3273709120696759
New Hampshire,1958,-0.6601045851351957,0.9470679303833862,-0.1590022991344299,0.7917690332943235,-0.7195282468286333
New Hampshire,1959,-0.6723852548104474,0.8623475703402826,-0.2175782092707501,0.8435187529210892,-1.9751250696622167
New Hampshire,1960,-0.691426766142289,0.8474707307075622,-0.27515520959438766,0.7545647121223039,0.5432554690796297
New Hampshire,1961,-0.7246196909095688,0.6574335494981665,-0.14811744676875183,0.7681709795128343,-0.17138755597822666
New Hampshire,1962,-0.7461307303914881,0.6496204888084834,-0.011498770836923172,0.39348631631897973,0.4046052452574758
New Hampshire,1963,-0.7686071653124598,0.5547937308136277,-0.06777386171468787,0.8090392684259132,0.09163602037766659
New Hampshire,1964,-0.8027749294245119,1.0057532578658643,-0.07792394567327053,-0.03988506408921013,0.6214151630785275
New Hampshire,1965,-0.8411886334342705,0.6874090221812931,0.023715909236488253,0.7731387969002878,0.4616100904974309
New Hampshire,1966,-0.8672514838245594,0.5108920024209073,-0.3421943374167491,0.31760633585807707,-0.0302766370733418
New Hampshire,1967,-0.8913897598297611,0.4223442210915053,0.0388947628664679,0.550935314966214,0.12742573134728044
New Hampshire,1968,-0.9227379287084204,0.36923210799146555,0.02866831806838263,0.3339887639814844,0.3199723506469957
New Hampshire,1969,-0.9596273701239174,0.17590893430710935,-0.2016855894377935,0.6318773762532348,-0.2599845709448611
New Hampshire,1970,-0.9909216743414274,0.15281147080309485,0.5451416625903016,1.0790634425420953,-0.47740561809435694
New Hampshire,1971,-1.0279247207640265,0.5206958361444041,0.5655684101269728,0.8490597196582232,-0.4987395391957879
New Hampshire,1972,-1.0527233156504752,0.6200078862341691,0.4567945420713107,1.119418966474196,-1.0041219356409625
New Hampshire,1973,-1.0896956626052436,0.45280736534813654,0.044017007303066374,1.0078390954229741,-1.0470329852427671
New Hampshire,1974,-1.1299336972195027,0.45239170465416007,-0.08009227500705435,0.8808432984450372,-1.4975654516464052
New Hampshire,1975,-1.1595648724145133,0.6584216687008394,-0.056288014639372996,0.9068926996127394,-1.2352754205284093
New Hampshire,1976,-1.1859042334079324,0.6069438434322089,0.12488924524368503,0.8972910179447959,-1.4190155716498083
New Hampshire,1977,-1.2220629306996802,0.5884960417554211,-0.08454348221562463,0.9197765183094013,-1.1619842073827449
New Hampshire,1978,-1.2595071586189075,0.5525774017565671,-0.12032726761416773,0.9023478136591394,-0.8406374075425255
New Hampshire,1979,-1.2838278289867184,0.5108970853404148,-0.13122247229822145,0.8869866273926421,-0.6314297060783557
New Hampshire,1980,-1.312514524387854,0.5043121266167816,-0.10058473809454727,0.7633455646572324,-0.46459343572614004
New Hampshire,1981,-1.3484289521079424,0.4193001153551867,-0.2706805209575951,0.7605371369058053,-0.450511842778745
New Hampshire,1982,-1.3876028808525684,0.3495335039436864,-0.17820222533171762,0.589539978790542,-0.3854822573963845
New Hampshire,1983,-1.4208764418395785,0.8242447464970596,-0.20639532214712314,0.8018487954535262,-0.04944157041250068
New Hampshire,1984,-1.4320697952073518,0.7826444053773204,-0.2528204544645668,0.5698647288323028,-0.3715581590965642
New Hampshire,1985,-1.4424011965055554,0.7209384803976254,-0.5086474286156871,0.6151801493829613,0.036756054577366075
New Hampshire,1986,-1.448146022110442,0.6904626373946144,-0.54629941063078,0.7918117118671298,-0.2143292436974479
New Hampshire,1987,-1.4229888927061731,0.6742563786465495,-0.3103196191251724,0.7896942165876611,-0.0024006129151315655
New Hampshire,1988,-1.3890293453199087,0.6192145557399046,-0.3509767631047146,0.89138365061055,0.19392685623737893
New Hampshire,1989,-1.3602349589702638,0.5512901303181448,-0.3534639171367936,0.8719256295689548,-0.1456669943879199
New Hampshire,1990,-1.3355760933921401,0.4384503740128503,-0.2839730993805551,0.9086911328589217,0.08467881432950614
New Hampshire,1991,-1.2789780893636404,0.3925494149891844,-0.1248646692654517,0.9449835728472953,-0.030981103187398905
New Hampshire,1992,-1.2378816378816382,0.3267309698375481,-0.10484243223555298,1.0100347907634224,0.2912971717346714
New Hampshire,1993,-1.229411217209612,0.3167415117497013,-0.12072488534516335,0.9404832711989226,0.04902551068558322
New Hampshire,1994,-1.2044460996372466,0.5629834606330472,-0.26909073328984146,0.9527744114121965,0.17788061534126282
New Hampshire,1995,-1.1639738157049289,0.29293272164566325,-0.2833160526958425,1.015096138217982,-0.006823656768268941
New Hampshire,1996,-1.1242881620653982,0.25706907984404287,-0.18452961022671216,1.0560000945000303,-0.05516840612160398
New Hampshire,1997,-1.0888034902518373,0.2746909146225855,-0.49886752883642604,1.0430727841508842,0.34241453242517467
New Hampshire,1998,-1.0354594296546362,0.7013786867100256,-0.02816154069053306,1.0217212244302303,0.18601049084172055
New Hampshire,1999,-0.9771101548281864,0.6732333039219558,0.013400832228838422,0.990021125324495,0.5231271167756559
New Hampshire,2000,-0.8849412658804602,0.6450658592878763,0.2256619030715438,0.9468213521554937,0.2525524024616658
New Hampshire,2001,-0.8011841956436033,0.5909394437047655,0.17801821272176635,1.0305330484068005,0.31292303169698554
New Hampshire,2002,-0.7040695262556498,0.6548605309916967,0.2700237330736942,1.050958172071103,0.4263529968762155
New Hampshire,2003,-0.6473564431893457,0.5563216466319862,0.2463393444671728,1.1378276972383776,0.37769007893244066
New Hampshire,2004,-0.5849463143093309,0.5207628367144139,0.2820004601091196,1.1018675596099137,0.5018869830968515
New Hampshire,2005,-0.5771543081129175,0.5667521925470873,0.18116998197755182,1.2338927399879815,0.4859789782044861
New Hampshire,2006,-0.5854027508674792,0.5156498805662061,0.6305642758289407,1.281164445280051,0.5126291606899408
New Hampshire,2007,-0.5528009653255974,0.619244103768323,0.5954089874409977,1.3622374100034136,0.5584195463570998
New Hampshire,2008,-0.5662081577487316,0.5984327448401897,0.40961740917851275,1.38970136065358,0.30664017754907563
New Hampshire,2009,-0.4883353936076131,0.6255414810155872,0.3646948943117593,1.4412673901205837,0.6101445879212116
New Hampshire,2010,-0.47964371242107007,0.6207809324024927,0.387514078217123,1.342070377165535,0.19266434130109755
New Hampshire,2011,-0.47439767549751605,0.44656922421662504,0.42973905191253037,1.316633965482552,0.07121106280473594
New Hampshire,2012,-0.43135661178087686,0.365582515081736,0.4313902665104287,1.3345159522019552,-0.03124859703500112
New Hampshire,2013,-0.3861545408566658,0.29818481495350985,0.5162148181070677,1.3393427123425496,0.33229429929026116
New Hampshire,2014,-0.37628365522783136,0.2967952302539722,0.4886052291435042,1.3586818151302198,0.15592925391163973
New Jersey,1946,-0.44613734731989707,2.0966852689923825,0.6091417636297081,1.9741359166731536,1.1366854022293518
New Jersey,1947,-0.4487996377432351,1.9653981294247689,0.6611220935352782,1.5388531964126053,1.42579293154766
New Jersey,1948,-0.4514712327036978,1.9589447518200345,0.8728146389913986,1.4589535262410678,1.221031007607496
New Jersey,1949,-0.4800237647406218,1.8759696775334407,0.8893815379077993,1.2257976363225307,1.7742677148822132
New Jersey,1950,-0.49962272032654576,1.8748843032874352,0.942503342018111,1.751054830730623,2.2562889936671495
New Jersey,1951,-0.5197455505274589,1.888632510736228,0.9948936207515708,2.5868655586543836,2.6805447598890537
New Jersey,1952,-0.5396200431837935,2.22770426387202,0.9917811102185211,2.294396076204743,1.8993462473842424
New Jersey,1953,-0.5859506755483064,2.154883514404435,0.8903152342557519,0.5856052444088428,1.3669142222247064
New Jersey,1954,-0.5742253834150581,2.1694523065653213,1.133105882940598,1.950133004475832,0.6128099415553661
New Jersey,1955,-0.5985440430318735,2.155528688542302,1.1192906352741163,1.383381801502506,1.6054140771106444
New Jersey,1956,-0.6093964176855333,2.16444115625745,1.01940988608173,1.3481064467683823,0.3219224057029549
New Jersey,1957,-0.6110056318460149,2.16548807341963,1.1468810263348674,0.9116350877335809,1.2406272440555637
New Jersey,1958,-0.6085523172649593,2.154821857341763,1.1444868771023033,1.2620447805342716,0.028017828600374252
New Jersey,1959,-0.5902512310301836,1.96447787104881,1.1444029724145988,1.80333944231516,1.1353416916909778
New Jersey,1960,-0.5531400238300076,1.9456932276676127,1.1443614483876772,1.6942784610457622,0.14827211070970528
New Jersey,1961,-0.5117650016970343,1.9716075379935711,1.0453763134720906,1.8187384035991374,1.0069080952831133
New Jersey,1962,-0.45639527888739134,1.939252451527929,1.2742400201077346,1.1957621905769928,1.6549871112542625
New Jersey,1963,-0.4139909880883793,1.9414861667314436,1.1261309719861425,2.114544030016768,1.1869939724360135
New Jersey,1964,-0.40439573092025155,1.9052138604403113,0.8733622975798758,0.7121040027134661,1.602998550498434
New Jersey,1965,-0.41619133450329987,1.5649698308102098,0.8007458304766449,1.9947148050564696,1.4923904839519662
New Jersey,1966,-0.4154071768000696,2.1879073727097875,0.9651371112083371,0.7805237491245304,1.9563322944617125
New Jersey,1967,-0.3937625232230174,2.167889849697326,1.0029515195483627,2.126415384893084,1.8156805823890465
New Jersey,1968,-0.39189958722602025,1.9764016531118718,0.9169988941090141,-0.026568020689103973,1.5689114681892204
New Jersey,1969,-0.37471244559934064,1.9059202613896247,1.8208957735231472,1.48384641379263,2.1003110855269282
New Jersey,1970,-0.38065826649731316,2.741745179235871,1.546299669220481,2.089848266621525,2.343059911171828
New Jersey,1971,-0.37845365021864413,2.775951331561126,1.3153297115528098,2.226410660767215,1.6272647912142637
New Jersey,1972,-0.35517195012872327,2.752616701996379,1.2060345733559892,1.458384016002405,1.9553596932566204
New Jersey,1973,-0.3141267667170675,2.544362709553549,1.4679304510260216,1.402090483789339,1.4543745595689501
New Jersey,1974,-0.24141724163296682,2.4384953682000825,1.1608289998405286,1.5518789158240642,1.7878501419802981
New Jersey,1975,-0.17639870477786307,2.3935041528073673,1.3448125307872314,1.536200007634068,1.8984068224803845
New Jersey,1976,-0.16444690563863446,2.403375095873155,1.4347548772619136,1.2381885241945834,1.8499844193252282
New Jersey,1977,-0.17673895300830536,2.2790774961863263,1.5901057419533808,1.449421299585711,2.1572708120477735
New Jersey,1978,-0.14110097031796967,2.2410771986102,1.452416509804943,1.2741344022770213,1.9919284029175637
New Jersey,1979,-0.1213710929345658,2.515942298545675,1.4690851066615518,1.571992457135206,2.362700593195487
New Jersey,1980,-0.10867468490228442,2.519378886492134,1.482410595438865,1.2693500878634019,1.768567369866462
New Jersey,1981,-0.08948900801544818,2.1487773436060436,1.3766052734505896,1.0789654077359907,1.663821108360828
New Jersey,1982,-0.02535573062098226,2.409269912829954,1.4025597073006622,1.2884330491050222,1.951788818160225
New Jersey,1983,-0.05300754453440289,2.3493035865156955,1.4004907923600232,0.9537815450931625,1.8186074329067647
New Jersey,1984,-0.13178239765781344,2.3112975623262257,1.3441051171296752,1.0949009949582047,1.5195867026236771
New Jersey,1985,-0.20363234125330631,2.308593107720603,1.3532636403423413,1.0701008435300752,1.9041032346789182
New Jersey,1986,-0.27026601339109557,2.2948201055435704,1.3699715915341932,1.1841658336956287,1.6510045191952387
New Jersey,1987,-0.2952429550532427,2.2350143687471555,1.3291845836301572,1.0025435819422,2.0224787033192473
New Jersey,1988,-0.35195056904208444,2.185065004826116,1.2321329069651532,1.2664608685450056,2.0402653460614952
New Jersey,1989,-0.3849141918843482,1.7935725917137166,1.1451462317061005,1.061179881298714,1.7139763503542869
New Jersey,1990,-0.42824005989900255,2.244099871339693,1.1762569836735968,1.1250705624350998,1.314184211747188
New Jersey,1991,-0.41224078388009233,2.182521629686574,1.4395073815839963,1.0976835513936996,1.7998319595444603
New Jersey,1992,-0.32716154728325236,2.2957721740186168,1.735557579218578,1.1020667882861637,1.4610445572441744
New Jersey,1993,-0.22789268922320155,2.1698753088380216,1.928037140683979,1.178285409951214,1.9501902306577732
New Jersey,1994,-0.16162190739894167,2.0173790192749137,1.878424159062863,1.1378618030095076,1.6556811038179566
New Jersey,1995,-0.06349385723011146,1.9538555896926924,1.9405648580659485,1.2146491297592714,1.8897187131493878
New Jersey,1996,0.04550897543295014,1.955319059262083,1.6211741539512003,1.1901199003872367,1.5661529775742917
New Jersey,1997,0.11676869103454973,1.8838285112197355,1.3791630473818555,1.3397315525882723,1.5765886053805107
New Jersey,1998,0.22361798896167479,1.7964426367059534,1.2513636702218174,1.5595848975205746,1.8035187803613415
New Jersey,1999,0.3270410879403021,1.739396565518468,1.617754209174524,1.5403234492189437,1.7175994790176763
New Jersey,2000,0.3924159943729412,1.696803246283312,1.923221381451868,1.8023813352943778,1.6497894759773974
New Jersey,2001,0.33803305005178164,1.6609179599942545,1.9211770521617946,1.6345144357780814,1.8362850956984371
New Jersey,2002,0.3248572683385061,1.7362019391661634,1.9126364559223124,1.649519353629676,1.4236004243801827
New Jersey,2003,0.3435765576819308,1.6257824717446638,1.8420679834308171,1.475698818687577,1.237587376927644
New Jersey,2004,0.42626591206248915,1.59834322884809,2.0468378571040993,1.3339505997171384,1.4523638871585527
New Jersey,2005,0.4687268056190555,1.516318815577529,2.2148160697156167,1.2946655869507806,1.636044214797053
New Jersey,2006,0.4830886605647037,1.6907973462554293,2.1117229941488276,1.1344229636946526,1.4561698210864658
New Jersey,2007,0.53570839763861,1.9380828205757905,2.000369090607783,1.2256095477731674,1.7749001551976955
New Jersey,2008,0.5268111838172771,1.9326365473908413,1.9326219496378263,1.2554000917743535,1.4996375570241403
New Jersey,2009,0.6091950531321759,1.8307200098270375,1.7727465749487867,1.379393977922974,1.7094356731237441
